"severity","timestamp","ip_address","admin_user","page_accessed","parameters","flagged","attention","logmessage","postdata"
"warning","2025-07-18 10:19:20","59.154.130.138","15 ITSVS","Log reset by {ITSVS[15]}.","","0","","Log reset by {ITSVS[15]}.",""
"info","2025-07-18 10:19:20","59.154.130.138","15 ITSVS","admin_activity.php","","0","","Accessed page [admin_activity.php]","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:19:31","59.154.130.138","15 ITSVS","attributes_controller.php","","0","","Accessed page [attributes_controller.php]","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:19:36","59.154.130.138","15 ITSVS","attributes_controller.php","current_category_id=146&action=new_cat","0","","Accessed page [attributes_controller.php] with action=new_cat. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:19:36","59.154.130.138","15 ITSVS","attributes_controller.php","products_filter=1924&current_category_id=146","0","","Accessed page [attributes_controller.php]","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:19:43","59.154.130.138","15 ITSVS","attributes_controller.php","action=update_attribute&attribute_id=223441&attribute_page=1&products_filter=1924&current_category_id=146","0","","Accessed page [attributes_controller.php] with action=update_attribute. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:19:54","59.154.130.138","15 ITSVS","attributes_controller.php","","0","","Accessed page [attributes_controller.php]","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:20:06","59.154.130.138","15 ITSVS","attributes_controller.php","current_category_id=112&action=new_cat","0","","Accessed page [attributes_controller.php] with action=new_cat. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:20:06","59.154.130.138","15 ITSVS","attributes_controller.php","products_filter=1667&current_category_id=112","0","","Accessed page [attributes_controller.php]","Array<br />
(<br />
)<br />
"
"info","2025-07-18 10:20:19","59.154.130.138","15 ITSVS","attributes_controller.php","current_category_id=146&products_filter=1667&action=new_cat","0","","Accessed page [attributes_controller.php] with action=new_cat. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
