"severity","timestamp","ip_address","admin_user","page_accessed","parameters","flagged","attention","logmessage","postdata"
"warning","2017-10-30 10:20:34","122.111.1.1","13 Admin","Log reset by {Admin[13]}.","","0","","Log reset by {Admin[13]}.",""
"info","2017-10-30 10:20:35","122.111.1.1","13 Admin","admin_activity.php","","0","","Accessed page [admin_activity.php]","Array<br />
(<br />
)<br />
"
"info","2017-10-30 10:21:09","122.111.1.1","13 Admin","modules.php","set=payment","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2017-10-30 10:21:20","122.111.1.1","13 Admin","modules.php","set=payment&module=eway_rapid","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2017-10-30 10:21:40","122.111.1.1","13 Admin","modules.php","set=payment&module=eway_rapid&action=edit","0","","Accessed page [modules.php] with action=edit. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2017-10-30 10:21:51","122.111.1.1","13 Admin","modules.php","set=payment&module=eway_rapid&action=save","0","","Accessed page [modules.php] with action=save. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [configuration] => stdClass Object<br />
        (<br />
            [MODULE_PAYMENT_EWAYRAPID_STATUS] => True<br />
            [MODULE_PAYMENT_EWAYRAPID_MODE] => False<br />
            [MODULE_PAYMENT_EWAYRAPID_USERNAME] => C3AB9ACa6UCm1yilz/vBY71atz6FMwFYZDqrA2/qyvk/cFfCzW4PaRB3gE7AuEMUMIdgxC<br />
            [MODULE_PAYMENT_EWAYRAPID_PASSWORD] => QRu1SSQk<br />
            [MODULE_PAYMENT_EWAYRAPID_ORDER_STATUS_ID] => 2<br />
            [MODULE_PAYMENT_EWAYRAPID_SORT_ORDER] => 1<br />
            [MODULE_PAYMENT_EWAYRAPID_DEBUGGING] => On<br />
        )<br />
<br />
    [saveButton_x] => 36<br />
    [saveButton_y] => 9<br />
)<br />
"
"warning","2017-10-30 10:21:52","122.111.1.1","13 Admin","modules.php","set=payment&module=eway_rapid&action=save","1","","This is an automated email from your Zen Cart store to alert you of a change that was just made to your administrative settings: 

NOTE: Admin settings have been CHANGED for the [eway_rapid] module, by your Zen Cart admin user {Admin[13]}.

If you did not initiate these changes, it is advisable that you verify the settings immediately.

If you are already aware of these changes, you can ignore this automated email.","stdClass Object<br />
(<br />
    [configuration] => stdClass Object<br />
        (<br />
            [MODULE_PAYMENT_EWAYRAPID_STATUS] => True<br />
            [MODULE_PAYMENT_EWAYRAPID_MODE] => False<br />
            [MODULE_PAYMENT_EWAYRAPID_USERNAME] => C3AB9ACa6UCm1yilz/vBY71atz6FMwFYZDqrA2/qyvk/cFfCzW4PaRB3gE7AuEMUMIdgxC<br />
            [MODULE_PAYMENT_EWAYRAPID_PASSWORD] => QRu1SSQk<br />
            [MODULE_PAYMENT_EWAYRAPID_ORDER_STATUS_ID] => 2<br />
            [MODULE_PAYMENT_EWAYRAPID_SORT_ORDER] => 1<br />
            [MODULE_PAYMENT_EWAYRAPID_DEBUGGING] => On<br />
        )<br />
<br />
    [saveButton_x] => 36<br />
    [saveButton_y] => 9<br />
)<br />
"
"info","2017-10-30 10:21:53","122.111.1.1","13 Admin","modules.php","set=payment&module=eway_rapid","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2017-10-30 10:22:06","122.111.1.1","3 Kate","orders.php","oID=7889&action=update_order","0","","Accessed page [orders.php] with action=update_order. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [comments] => Your order has been processed for production<br />
    [status] => 2<br />
    [notify] => 1<br />
    [notify_comments] => on<br />
)<br />
"
"info","2017-10-30 10:22:07","122.111.1.1","3 Kate","orders.php","oID=7889&action=update_order","0","","Order 7889 updated.","stdClass Object<br />
(<br />
    [comments] => Your order has been processed for production<br />
    [status] => 2<br />
    [notify] => 1<br />
    [notify_comments] => on<br />
)<br />
"
