"severity","timestamp","ip_address","admin_user","page_accessed","parameters","flagged","attention","logmessage","postdata"
"warning","2022-06-24 10:06:16","59.154.93.114","15 ITSVS","Log reset by {ITSVS[15]}.","","0","","Log reset by {ITSVS[15]}.",""
"info","2022-06-24 10:06:16","59.154.93.114","15 ITSVS","admin_activity.php","","0","","Accessed page [admin_activity.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:06:48","59.154.93.114","15 ITSVS","product_types.php","","0","","Accessed page [product_types.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:06:51","59.154.93.114","15 ITSVS","categories.php","","0","","Accessed page [categories.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:07:14","59.154.93.114","15 ITSVS","categories.php","reset_categories_products_sort_order=0&action=set_categories_products_sort_order","0","","Accessed page [categories.php] with action=set_categories_products_sort_order. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:07:15","59.154.93.114","15 ITSVS","categories.php","","0","","Accessed page [categories.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:07:17","59.154.93.114","15 ITSVS","categories.php","cPath=9","0","","Accessed page [categories.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:07:24","59.154.93.114","15 ITSVS","categories.php","cPath=9_11","0","","Accessed page [categories.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:07:29","59.154.93.114","15 ITSVS","categories.php","page=8&cPath=9_11","0","","Accessed page [categories.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:07:42","59.154.93.114","15 ITSVS","categories.php","search=619","0","","Accessed page [categories.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:08:01","59.154.93.114","15 ITSVS","product.php","cPath=55&product_type=1&pID=2644&action=new_product&search=619","0","","Accessed page [product.php] with action=new_product. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:08:12","59.154.93.114","15 ITSVS","product.php","cPath=55&product_type=1&pID=2644&action=new_product_preview&search=619","0","","Accessed page [product.php] with action=new_product_preview. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [products_date_added] => 2022-03-21 16:34:32<br />
    [master_categories_id] => 55<br />
    [products_discount_type] => 0<br />
    [products_discount_type_from] => 0<br />
    [products_price_sorter] => 0.0000<br />
    [products_status] => 0<br />
    [products_date_available] => <br />
    [manufacturers_id] => <br />
    [products_name] => stdClass Object<br />
        (<br />
            [1] => Rectangle Labels 88mm x 18mm - Synthetic Labels<br />
        )<br />
<br />
    [product_is_free] => 0<br />
    [product_is_call] => 0<br />
    [products_priced_by_attribute] => 1<br />
    [products_tax_class_id] => 1<br />
    [products_price] => 0.0000<br />
    [products_price_gross] => 0<br />
    [products_virtual] => 0<br />
    [product_is_always_free_shipping] => 0<br />
    [products_qty_box_status] => 1<br />
    [products_quantity_order_min] => 1<br />
    [products_quantity_order_max] => 0<br />
    [products_quantity_order_units] => 1<br />
    [products_quantity_mixed] => 1<br />
    [products_description] => stdClass Object<br />
        (<br />
            [1] => <div class='bl_mainbox'><br />
<div class='bl_line_top'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Rectangle labels, Paper labels, Synthetic labels, Coloured labels, Clear labels, Waterproof labels, Printed Labels.' width='100%' height='1'></div><br />
<div class='bl_heading'>619-30 Rectangle Label 18 mm x 88 mm</div><br />
<div class='bl_title'>Top margin</div><br />
<div class='bl_text'>6.6 mm</div><br />
<div class='bl_title'>Side margin(s)</div><br />
<div class='bl_text'>6 mm</div><br />
<div class='bl_title'>Label width</div><br />
<div class='bl_text'>18 mm</div><br />
<div class='bl_title'>Label Height </div><br />
<div class='bl_text'>88 mm</div><br />
<div class='bl_title'>Horizontal pitch</div><br />
<div class='bl_text'>20 mm</div><br />
<div class='bl_title'>Vertical pitch</div><br />
<div class='bl_text'>97 mm</div><br />
<div class='bl_title'>Corner</div><br />
<div class='bl_text'>5 mm radius</div><br />
<div class='bl_title'>Number across</div><br />
<div class='bl_text'>10</div><br />
<div class='bl_title'>Number down</div><br />
<div class='bl_text'>3</div><br />
<div class='bl_title'>Total labels</div><br />
<div class='bl_text'>30 per A4 sheet</div><br />
<div class='bl_line_bottom'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Paper labels, Coloured labels, Rectangle labels, Waterproof labels, Synthetic labels, Food Storage Labels, Clear labels.' width='100%' height='1'></div><br />
</div><br />
<p class='bl_template'><a href='./images/templates/619 die R88x18-30.pdf' target='_blank'>Download PDF template here</a></p><br />
<p>Blanklabels.com.au can also print your labels for you. Please click <a href='index.php?main_page=index&cPath=3'>here</a> for more info about printed labels.</p><br />
        )<br />
<br />
    [products_quantity] => 0<br />
    [products_model] => 619-30<br />
    [products_previous_image] => 619-die-R88x18-30.gif<br />
    [img_dir] => <br />
    [image_delete] => 0<br />
    [overwrite] => 1<br />
    [products_image_manual] => <br />
    [products_url] => stdClass Object<br />
        (<br />
            [1] => <br />
        )<br />
<br />
    [products_weight] => 0<br />
    [products_sort_order] => 619<br />
    [search] => 619<br />
)<br />
"
"info","2022-06-24 10:08:15","59.154.93.114","15 ITSVS","product.php","cPath=55&product_type=1&pID=2644&action=update_product","0","","Accessed page [product.php] with action=update_product. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [products_date_added] => 2022-03-21 16:34:32<br />
    [master_categories_id] => 55<br />
    [products_discount_type] => 0<br />
    [products_discount_type_from] => 0<br />
    [products_price_sorter] => 0.0000<br />
    [products_status] => 0<br />
    [products_date_available] => <br />
    [manufacturers_id] => <br />
    [product_is_free] => 0<br />
    [product_is_call] => 0<br />
    [products_priced_by_attribute] => 1<br />
    [products_tax_class_id] => 1<br />
    [products_price] => 0.0000<br />
    [products_price_gross] => 0<br />
    [products_virtual] => 0<br />
    [product_is_always_free_shipping] => 0<br />
    [products_qty_box_status] => 1<br />
    [products_quantity_order_min] => 1<br />
    [products_quantity_order_max] => 0<br />
    [products_quantity_order_units] => 1<br />
    [products_quantity_mixed] => 1<br />
    [products_quantity] => 0<br />
    [products_model] => 619-30<br />
    [products_previous_image] => 619-die-R88x18-30.gif<br />
    [img_dir] => <br />
    [image_delete] => 0<br />
    [overwrite] => 1<br />
    [products_image_manual] => <br />
    [products_weight] => 0<br />
    [products_sort_order] => 619<br />
    [search] => 619<br />
    [products_name] => stdClass Object<br />
        (<br />
            [1] => Rectangle Labels 88mm x 18mm - Synthetic Labels<br />
        )<br />
<br />
    [products_description] => stdClass Object<br />
        (<br />
            [1] => <div class='bl_mainbox'><br />
<div class='bl_line_top'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Rectangle labels, Paper labels, Synthetic labels, Coloured labels, Clear labels, Waterproof labels, Printed Labels.' width='100%' height='1'></div><br />
<div class='bl_heading'>619-30 Rectangle Label 18 mm x 88 mm</div><br />
<div class='bl_title'>Top margin</div><br />
<div class='bl_text'>6.6 mm</div><br />
<div class='bl_title'>Side margin(s)</div><br />
<div class='bl_text'>6 mm</div><br />
<div class='bl_title'>Label width</div><br />
<div class='bl_text'>18 mm</div><br />
<div class='bl_title'>Label Height </div><br />
<div class='bl_text'>88 mm</div><br />
<div class='bl_title'>Horizontal pitch</div><br />
<div class='bl_text'>20 mm</div><br />
<div class='bl_title'>Vertical pitch</div><br />
<div class='bl_text'>97 mm</div><br />
<div class='bl_title'>Corner</div><br />
<div class='bl_text'>5 mm radius</div><br />
<div class='bl_title'>Number across</div><br />
<div class='bl_text'>10</div><br />
<div class='bl_title'>Number down</div><br />
<div class='bl_text'>3</div><br />
<div class='bl_title'>Total labels</div><br />
<div class='bl_text'>30 per A4 sheet</div><br />
<div class='bl_line_bottom'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Paper labels, Coloured labels, Rectangle labels, Waterproof labels, Synthetic labels, Food Storage Labels, Clear labels.' width='100%' height='1'></div><br />
</div><br />
<p class='bl_template'><a href='./images/templates/619 die R88x18-30.pdf' target='_blank'>Download PDF template here</a></p><br />
<p>Blanklabels.com.au can also print your labels for you. Please click <a href='index.php?main_page=index&cPath=3'>here</a> for more info about printed labels.</p><br />
        )<br />
<br />
    [products_url] => stdClass Object<br />
        (<br />
            [1] => <br />
        )<br />
<br />
    [products_image] => 619-die-R88x18-30.gif<br />
)<br />
"
"info","2022-06-24 10:08:15","59.154.93.114","15 ITSVS","product.php","cPath=55&product_type=1&pID=2644&action=update_product","0","","Updated product 2644 via admin console.","stdClass Object<br />
(<br />
    [products_date_added] => 2022-03-21 16:34:32<br />
    [master_categories_id] => 55<br />
    [products_discount_type] => 0<br />
    [products_discount_type_from] => 0<br />
    [products_price_sorter] => 0.0000<br />
    [products_status] => 0<br />
    [products_date_available] => <br />
    [manufacturers_id] => <br />
    [product_is_free] => 0<br />
    [product_is_call] => 0<br />
    [products_priced_by_attribute] => 1<br />
    [products_tax_class_id] => 1<br />
    [products_price] => 0.0000<br />
    [products_price_gross] => 0<br />
    [products_virtual] => 0<br />
    [product_is_always_free_shipping] => 0<br />
    [products_qty_box_status] => 1<br />
    [products_quantity_order_min] => 1<br />
    [products_quantity_order_max] => 0<br />
    [products_quantity_order_units] => 1<br />
    [products_quantity_mixed] => 1<br />
    [products_quantity] => 0<br />
    [products_model] => 619-30<br />
    [products_previous_image] => 619-die-R88x18-30.gif<br />
    [img_dir] => <br />
    [image_delete] => 0<br />
    [overwrite] => 1<br />
    [products_image_manual] => <br />
    [products_weight] => 0<br />
    [products_sort_order] => 619<br />
    [search] => 619<br />
    [products_name] => stdClass Object<br />
        (<br />
            [1] => Rectangle Labels 88mm x 18mm - Synthetic Labels<br />
        )<br />
<br />
    [products_description] => stdClass Object<br />
        (<br />
            [1] => <div class='bl_mainbox'><br />
<div class='bl_line_top'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Rectangle labels, Paper labels, Synthetic labels, Coloured labels, Clear labels, Waterproof labels, Printed Labels.' width='100%' height='1'></div><br />
<div class='bl_heading'>619-30 Rectangle Label 18 mm x 88 mm</div><br />
<div class='bl_title'>Top margin</div><br />
<div class='bl_text'>6.6 mm</div><br />
<div class='bl_title'>Side margin(s)</div><br />
<div class='bl_text'>6 mm</div><br />
<div class='bl_title'>Label width</div><br />
<div class='bl_text'>18 mm</div><br />
<div class='bl_title'>Label Height </div><br />
<div class='bl_text'>88 mm</div><br />
<div class='bl_title'>Horizontal pitch</div><br />
<div class='bl_text'>20 mm</div><br />
<div class='bl_title'>Vertical pitch</div><br />
<div class='bl_text'>97 mm</div><br />
<div class='bl_title'>Corner</div><br />
<div class='bl_text'>5 mm radius</div><br />
<div class='bl_title'>Number across</div><br />
<div class='bl_text'>10</div><br />
<div class='bl_title'>Number down</div><br />
<div class='bl_text'>3</div><br />
<div class='bl_title'>Total labels</div><br />
<div class='bl_text'>30 per A4 sheet</div><br />
<div class='bl_line_bottom'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Paper labels, Coloured labels, Rectangle labels, Waterproof labels, Synthetic labels, Food Storage Labels, Clear labels.' width='100%' height='1'></div><br />
</div><br />
<p class='bl_template'><a href='./images/templates/619 die R88x18-30.pdf' target='_blank'>Download PDF template here</a></p><br />
<p>Blanklabels.com.au can also print your labels for you. Please click <a href='index.php?main_page=index&cPath=3'>here</a> for more info about printed labels.</p><br />
        )<br />
<br />
    [products_url] => stdClass Object<br />
        (<br />
            [1] => <br />
        )<br />
<br />
    [products_image] => 619-die-R88x18-30.gif<br />
)<br />
"
"info","2022-06-24 10:08:16","59.154.93.114","15 ITSVS","categories.php","cPath=55&pID=2644&search=619","0","","Accessed page [categories.php]","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:08:20","59.154.93.114","15 ITSVS","product.php","cPath=105&product_type=1&pID=2645&action=new_product&search=619","0","","Accessed page [product.php] with action=new_product. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2022-06-24 10:08:31","59.154.93.114","15 ITSVS","product.php","cPath=105&product_type=1&pID=2645&action=new_product_preview&search=619","0","","Accessed page [product.php] with action=new_product_preview. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [products_date_added] => 2022-03-21 16:38:33<br />
    [master_categories_id] => 105<br />
    [products_discount_type] => 0<br />
    [products_discount_type_from] => 0<br />
    [products_price_sorter] => 0.0000<br />
    [products_status] => 0<br />
    [products_date_available] => <br />
    [manufacturers_id] => <br />
    [products_name] => stdClass Object<br />
        (<br />
            [1] => Rectangle Labels 88mm x 18mm - Vinyl PVC Labels<br />
        )<br />
<br />
    [product_is_free] => 0<br />
    [product_is_call] => 0<br />
    [products_priced_by_attribute] => 1<br />
    [products_tax_class_id] => 1<br />
    [products_price] => 0.0000<br />
    [products_price_gross] => 0<br />
    [products_virtual] => 0<br />
    [product_is_always_free_shipping] => 0<br />
    [products_qty_box_status] => 1<br />
    [products_quantity_order_min] => 1<br />
    [products_quantity_order_max] => 0<br />
    [products_quantity_order_units] => 1<br />
    [products_quantity_mixed] => 1<br />
    [products_description] => stdClass Object<br />
        (<br />
            [1] => <div class='bl_mainbox'><br />
<div class='bl_line_top'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Rectangle labels, Paper labels, Synthetic labels, Coloured labels, Clear labels, Waterproof labels, Printed Labels.' width='100%' height='1'></div><br />
<div class='bl_heading'>619-30 Rectangle Label 18 mm x 88 mm</div><br />
<div class='bl_title'>Top margin</div><br />
<div class='bl_text'>6.6 mm</div><br />
<div class='bl_title'>Side margin(s)</div><br />
<div class='bl_text'>6 mm</div><br />
<div class='bl_title'>Label width</div><br />
<div class='bl_text'>18 mm</div><br />
<div class='bl_title'>Label Height </div><br />
<div class='bl_text'>88 mm</div><br />
<div class='bl_title'>Horizontal pitch</div><br />
<div class='bl_text'>20 mm</div><br />
<div class='bl_title'>Vertical pitch</div><br />
<div class='bl_text'>97 mm</div><br />
<div class='bl_title'>Corner</div><br />
<div class='bl_text'>5 mm radius</div><br />
<div class='bl_title'>Number across</div><br />
<div class='bl_text'>10</div><br />
<div class='bl_title'>Number down</div><br />
<div class='bl_text'>3</div><br />
<div class='bl_title'>Total labels</div><br />
<div class='bl_text'>30 per A4 sheet</div><br />
<div class='bl_line_bottom'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Paper labels, Coloured labels, Rectangle labels, Waterproof labels, Synthetic labels, Food Storage Labels, Clear labels.' width='100%' height='1'></div><br />
</div><br />
<p class='bl_template'><a href='./images/templates/619 die R88x18-30.pdf' target='_blank'>Download PDF template here</a></p><br />
<p>Blanklabels.com.au can also print your labels for you. Please click <a href='index.php?main_page=index&cPath=3'>here</a> for more info about printed labels.</p><br />
        )<br />
<br />
    [products_quantity] => 0<br />
    [products_model] => 619-30<br />
    [products_previous_image] => 619-die-R88x18-30.gif<br />
    [img_dir] => <br />
    [image_delete] => 0<br />
    [overwrite] => 1<br />
    [products_image_manual] => <br />
    [products_url] => stdClass Object<br />
        (<br />
            [1] => <br />
        )<br />
<br />
    [products_weight] => 0<br />
    [products_sort_order] => 619<br />
    [search] => 619<br />
)<br />
"
"info","2022-06-24 10:08:33","59.154.93.114","15 ITSVS","product.php","cPath=105&product_type=1&pID=2645&action=update_product","0","","Accessed page [product.php] with action=update_product. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [products_date_added] => 2022-03-21 16:38:33<br />
    [master_categories_id] => 105<br />
    [products_discount_type] => 0<br />
    [products_discount_type_from] => 0<br />
    [products_price_sorter] => 0.0000<br />
    [products_status] => 0<br />
    [products_date_available] => <br />
    [manufacturers_id] => <br />
    [product_is_free] => 0<br />
    [product_is_call] => 0<br />
    [products_priced_by_attribute] => 1<br />
    [products_tax_class_id] => 1<br />
    [products_price] => 0.0000<br />
    [products_price_gross] => 0<br />
    [products_virtual] => 0<br />
    [product_is_always_free_shipping] => 0<br />
    [products_qty_box_status] => 1<br />
    [products_quantity_order_min] => 1<br />
    [products_quantity_order_max] => 0<br />
    [products_quantity_order_units] => 1<br />
    [products_quantity_mixed] => 1<br />
    [products_quantity] => 0<br />
    [products_model] => 619-30<br />
    [products_previous_image] => 619-die-R88x18-30.gif<br />
    [img_dir] => <br />
    [image_delete] => 0<br />
    [overwrite] => 1<br />
    [products_image_manual] => <br />
    [products_weight] => 0<br />
    [products_sort_order] => 619<br />
    [search] => 619<br />
    [products_name] => stdClass Object<br />
        (<br />
            [1] => Rectangle Labels 88mm x 18mm - Vinyl PVC Labels<br />
        )<br />
<br />
    [products_description] => stdClass Object<br />
        (<br />
            [1] => <div class='bl_mainbox'><br />
<div class='bl_line_top'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Rectangle labels, Paper labels, Synthetic labels, Coloured labels, Clear labels, Waterproof labels, Printed Labels.' width='100%' height='1'></div><br />
<div class='bl_heading'>619-30 Rectangle Label 18 mm x 88 mm</div><br />
<div class='bl_title'>Top margin</div><br />
<div class='bl_text'>6.6 mm</div><br />
<div class='bl_title'>Side margin(s)</div><br />
<div class='bl_text'>6 mm</div><br />
<div class='bl_title'>Label width</div><br />
<div class='bl_text'>18 mm</div><br />
<div class='bl_title'>Label Height </div><br />
<div class='bl_text'>88 mm</div><br />
<div class='bl_title'>Horizontal pitch</div><br />
<div class='bl_text'>20 mm</div><br />
<div class='bl_title'>Vertical pitch</div><br />
<div class='bl_text'>97 mm</div><br />
<div class='bl_title'>Corner</div><br />
<div class='bl_text'>5 mm radius</div><br />
<div class='bl_title'>Number across</div><br />
<div class='bl_text'>10</div><br />
<div class='bl_title'>Number down</div><br />
<div class='bl_text'>3</div><br />
<div class='bl_title'>Total labels</div><br />
<div class='bl_text'>30 per A4 sheet</div><br />
<div class='bl_line_bottom'><img src='./BL_extra_pics/1px_black.gif' alt='Blanklabels.com.au - Be Creative, with the largest range of self adhesive labels in the world! Paper labels, Coloured labels, Rectangle labels, Waterproof labels, Synthetic labels, Food Storage Labels, Clear labels.' width='100%' height='1'></div><br />
</div><br />
<p class='bl_template'><a href='./images/templates/619 die R88x18-30.pdf' target='_blank'>Download PDF template here</a></p><br />
<p>Blanklabels.com.au can also print your labels for you. Please click <a href='index.php?main_page=index&cPath=3'>here</a> for more info about printed labels.</p><br />
        )<br />
<br />
    [products_url] => stdClass Object<br />
        (<br />
            [1] => <br />
        )<br />
<br />
    [products_image] => 619-die-R88x18-30.gif<br />
)<br />
"
