"severity","timestamp","ip_address","admin_user","page_accessed","parameters","flagged","attention","logmessage","postdata"
"warning","2023-08-14 13:19:53","59.154.93.114","15 ITSVS","Log reset by {ITSVS[15]}.","","0","","Log reset by {ITSVS[15]}.",""
"info","2023-08-14 13:19:53","59.154.93.114","15 ITSVS","admin_activity.php","","0","","Accessed page [admin_activity.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:22:23","59.154.93.114","15 ITSVS","modules.php","set=payment","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:22:29","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:22:39","59.154.93.114","15 ITSVS","modules.php","set=payment&module=eway_rapid","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:23:02","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:23:06","59.154.93.114","15 ITSVS","modules.php","set=payment&module=paypalwpp","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:23:14","59.154.93.114","15 ITSVS","modules.php","set=payment&module=freecharger","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:23:18","59.154.93.114","15 ITSVS","modules.php","set=payment&module=eway_rapid","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:23:23","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:24:23","59.154.93.114","15 ITSVS","modules.php","set=payment&module=firstdata_hco","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:24:24","59.154.93.114","15 ITSVS","modules.php","set=payment&module=cod","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:24:24","59.154.93.114","15 ITSVS","modules.php","set=payment&module=cod","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:24:25","59.154.93.114","15 ITSVS","modules.php","set=payment&module=eway_rapid","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:24:31","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:36:11","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder&action=edit","0","","Accessed page [modules.php] with action=edit. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:36:20","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:36:31","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder&action=edit","0","","Accessed page [modules.php] with action=edit. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:36:56","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:48:55","59.154.93.114","15 ITSVS","configuration.php","gID=1","0","","Accessed page [configuration.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:49:01","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:55:33","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 13:55:33","59.154.93.114","15 ITSVS","modules.php","set=payment&module=moneyorder","0","","Accessed page [modules.php]","Array<br />
(<br />
)<br />
"
"info","2023-08-14 15:14:40","59.154.93.114","0 ","login.php ","camefrom=configuration.php&gID=1","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
