"severity","timestamp","ip_address","admin_user","page_accessed","parameters","flagged","attention","logmessage","postdata"
"warning","2019-01-11 16:42:30","122.111.2.216","13 Admin","Log reset by {Admin[13]}.","","0","","Log reset by {Admin[13]}.",""
"info","2019-01-11 16:42:31","122.111.2.216","13 Admin","admin_activity.php","","0","","Accessed page [admin_activity.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:43:02","122.111.2.216","13 Admin","index.php","","0","","Accessed page [index.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:43:10","122.111.2.216","13 Admin","stats_products_purchased.php","","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:43:27","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=cd","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:49:55","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=cd&page=2","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:50:14","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=cd&page=3","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:50:31","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=cd&page=4","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:50:53","122.111.2.216","13 Admin","stats_products_purchased.php","","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:51:00","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=357","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:55:03","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=347","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:55:24","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=344","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:55:43","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=343","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:56:07","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=531","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:56:35","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=356","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:57:02","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=364","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:57:16","122.111.2.216","13 Admin","stats_products_purchased.php","products_filter_name_model=348","0","","Accessed page [stats_products_purchased.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:57:34","122.111.2.216","13 Admin","index.php","","0","","Accessed page [index.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:57:48","122.111.2.216","13 Admin","logoff.php","","0","","Accessed page [logoff.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 16:57:50","122.111.2.216","0 ","login.php ","","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:00:00","122.111.2.216","0 ","login.php ","camefrom=index.php","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:00:12","122.111.2.216","0 ","login.php Admin","camefrom=index.php","0","","Accessed page [login.php] with action=dob5c784edff379411ccfb1cfd55e495b8. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [action] => dob5c784edff379411ccfb1cfd55e495b8<br />
    [admin_name] => Admin<br />
)<br />
"
"info","2019-01-11 17:00:13","122.111.2.216","13 Admin","index.php","","0","","Accessed page [index.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:00:33","122.111.2.216","13 Admin","coupon_admin.php","","0","","Accessed page [coupon_admin.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:01:24","122.111.2.216","13 Admin","coupon_admin.php","page=1&cid=5","0","","Accessed page [coupon_admin.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:01:41","122.111.2.216","13 Admin","coupon_admin.php","page=2","0","","Accessed page [coupon_admin.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:01:51","122.111.2.216","13 Admin","logoff.php","","0","","Accessed page [logoff.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:01:52","122.111.2.216","0 ","login.php ","","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:02:03","122.111.2.216","0 ","login.php Admin","","0","","Accessed page [login.php] with action=dob53633e65a90c2676724db4e69609138. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [action] => dob53633e65a90c2676724db4e69609138<br />
    [admin_name] => Admin<br />
)<br />
"
"info","2019-01-11 17:02:05","122.111.2.216","13 Admin","index.php","","0","","Accessed page [index.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:02:17","122.111.2.216","13 Admin","coupon_admin.php","","0","","Accessed page [coupon_admin.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:02:49","122.111.2.216","13 Admin","coupon_admin.php","page=2","0","","Accessed page [coupon_admin.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:02:54","122.111.2.216","13 Admin","logoff.php","","0","","Accessed page [logoff.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-11 17:02:55","122.111.2.216","0 ","login.php ","","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-14 08:44:18","122.111.2.216","0 ","login.php ","camefrom=index.php","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-14 08:44:46","122.111.2.216","0 ","login.php Kate","camefrom=index.php","0","","Accessed page [login.php] with action=do5d5a7a07801a7667b34e021015239a45. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [action] => do5d5a7a07801a7667b34e021015239a45<br />
    [admin_name] => Kate<br />
)<br />
"
"info","2019-01-14 08:44:47","122.111.2.216","3 Kate","index.php","","0","","Accessed page [index.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-14 08:44:51","122.111.2.216","3 Kate","orders.php","oID=9335&origin=index","0","","Accessed page [orders.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-14 08:44:58","122.111.2.216","3 Kate","orders.php","origin=index&page=2","0","","Accessed page [orders.php]","Array<br />
(<br />
)<br />
"
"info","2019-01-14 08:45:04","122.111.2.216","3 Kate","orders.php","origin=index&page=2&oID=9314&action=edit","0","","Accessed page [orders.php] with action=edit. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
