"severity","timestamp","ip_address","admin_user","page_accessed","parameters","flagged","attention","logmessage","postdata"
"warning","2020-04-01 15:45:40","58.110.145.161","15 ITSVS","Log reset by {ITSVS[15]}.","","0","","Log reset by {ITSVS[15]}.",""
"info","2020-04-01 15:45:40","58.110.145.161","15 ITSVS","admin_activity.php","","0","","Accessed page [admin_activity.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-01 15:47:06","58.110.145.161","15 ITSVS","logoff.php","","0","","Accessed page [logoff.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-01 15:47:07","58.110.145.161","0 ","login.php ","","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-01 16:00:34","58.110.145.161","0 ","login.php ","camefrom=index.php","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-01 16:01:00","58.110.145.161","0 ","login.php ITSVS","camefrom=index.php","0","","Accessed page [login.php] with action=doa94457f7cb8fac8629772c0b3e8526d3. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [action] => doa94457f7cb8fac8629772c0b3e8526d3<br />
    [admin_name] => ITSVS<br />
)<br />
"
"info","2020-04-01 16:01:01","58.110.145.161","15 ITSVS","index.php","","0","","Accessed page [index.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-01 16:01:17","58.110.145.161","15 ITSVS","users.php","","0","","Accessed page [users.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-01 16:01:24","58.110.145.161","15 ITSVS","users.php","action=password&user=13","0","","Accessed page [users.php] with action=password. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2020-04-01 16:01:39","58.110.145.161","15 ITSVS","users.php","","0","","Accessed page [users.php] with action=reset. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [action] => reset<br />
    [user] => 13<br />
    [id] => 13<br />
)<br />
"
"warning","2020-04-01 16:01:41","58.110.145.161","15 ITSVS","users.php","","1","","Account password change saved.","stdClass Object<br />
(<br />
    [action] => reset<br />
    [user] => 13<br />
    [id] => 13<br />
)<br />
"
"info","2020-04-01 16:02:09","58.110.145.161","15 ITSVS","logoff.php","","0","","Accessed page [logoff.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-01 16:02:10","58.110.145.161","0 ","login.php ","","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-02 10:26:05","58.110.145.161","0 ","login.php ","camefrom=index.php","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-02 10:26:07","58.110.145.161","0 ","login.php ","camefrom=index.php","0","","Accessed page [login.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-02 10:26:32","58.110.145.161","0 ","login.php Kate","camefrom=index.php","0","","Accessed page [login.php] with action=do41f616a8aa2c05918e2cb5063819f497. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [action] => do41f616a8aa2c05918e2cb5063819f497<br />
    [admin_name] => Kate<br />
)<br />
"
"info","2020-04-02 10:26:34","58.110.145.161","3 Kate","index.php","","0","","Accessed page [index.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-02 10:26:59","58.110.145.161","3 Kate","orders.php","oID=10453&origin=index","0","","Accessed page [orders.php]","Array<br />
(<br />
)<br />
"
"info","2020-04-02 10:27:53","58.110.145.161","3 Kate","orders.php","origin=index&page=1&oID=10451&action=edit","0","","Accessed page [orders.php] with action=edit. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2020-04-02 10:33:44","58.110.145.161","3 Kate","orders.php","origin=index&page=1&oID=10451&action=update_order","0","","Accessed page [orders.php] with action=update_order. Review page_parameters and postdata for details.","stdClass Object<br />
(<br />
    [comments] => Your order has been processed for production<br />
    [status] => 2<br />
    [notify] => 1<br />
    [notify_comments] => on<br />
)<br />
"
"info","2020-04-02 10:33:45","58.110.145.161","3 Kate","orders.php","origin=index&page=1&oID=10451&action=update_order","0","","Order 10451 updated.","stdClass Object<br />
(<br />
    [comments] => Your order has been processed for production<br />
    [status] => 2<br />
    [notify] => 1<br />
    [notify_comments] => on<br />
)<br />
"
"info","2020-04-02 10:33:45","58.110.145.161","3 Kate","orders.php","origin=index&page=1&oID=10451&action=edit","0","","Accessed page [orders.php] with action=edit. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
"info","2020-04-02 10:33:51","58.110.145.161","3 Kate","orders.php","oID=10452&action=edit","0","","Accessed page [orders.php] with action=edit. Review page_parameters and postdata for details.","Array<br />
(<br />
)<br />
"
